,index,School,School_Total,graduation_rate,Grade,Grade_Total,male_pct,female_pct,asian_pct,black_pct,hispanic_pct,white_pct,multi_pct,native_pct,learning_english_pct,disability_pct,poverty_pct,homeless_pct,School_exp,Classroom_Salary,Other_Inst_Salary,Inst_Benefits,Prof_Dev,Admin_Salary,Admin_Benefits,Other_Salaries,Other_Benefits,Other_Exp,S_T_Ratio,lt_4,four_twenty,plus_21
251,255,BRONX HIGH SCHOOL-VISUAL ARTS,441,0.7806215722120659,12,115,0.5391304347826087,0.4608695652173913,0.02608695652173913,0.22608695652173913,0.6608695652173913,0.0782608695652174,0.0,0.008695652173913044,0.043478260869565216,0.2782608695652174,0.7478260869565218,0.0782608695652174,24491.75,6529.09,1713.06,4129.75,70.57,1128.82,565.6,879.43,440.64,1315.02,12,33,57,10
252,256,BRONX HS FOR MEDICAL SCIENCE,318,0.9287531806615776,9,91,0.42857142857142855,0.5714285714285714,0.054945054945054944,0.26373626373626374,0.6593406593406593,0.01098901098901099,0.0,0.01098901098901099,0.16483516483516483,0.37362637362637363,0.9120879120879121,0.14285714285714285,25498.3,7606.37,1593.76,4609.75,3.62,1148.24,575.33,592.43,296.84,1352.21,11,45,45,10
253,257,BRONX HS FOR MEDICAL SCIENCE,318,0.9287531806615776,10,78,0.48717948717948717,0.5128205128205128,0.02564102564102564,0.34615384615384615,0.5897435897435898,0.0,0.01282051282051282,0.02564102564102564,0.19230769230769232,0.3333333333333333,0.8974358974358975,0.10256410256410256,25498.3,7606.37,1593.76,4609.75,3.62,1148.24,575.33,592.43,296.84,1352.21,11,45,45,10
254,258,BRONX HS FOR MEDICAL SCIENCE,318,0.9287531806615776,11,82,0.47560975609756095,0.524390243902439,0.08536585365853659,0.3048780487804878,0.5853658536585366,0.024390243902439025,0.0,0.0,0.06097560975609756,0.2804878048780488,0.8048780487804879,0.08536585365853659,25498.3,7606.37,1593.76,4609.75,3.62,1148.24,575.33,592.43,296.84,1352.21,11,45,45,10
255,259,BRONX HS FOR MEDICAL SCIENCE,318,0.9287531806615776,12,67,0.44776119402985076,0.5522388059701493,0.08955223880597014,0.208955223880597,0.6119402985074627,0.05970149253731343,0.0,0.029850746268656716,0.08955223880597014,0.23880597014925373,0.8208955223880597,0.0,25498.3,7606.37,1593.76,4609.75,3.62,1148.24,575.33,592.43,296.84,1352.21,11,45,45,10
256,260,BRONX INTERNATIONAL HIGH SCHOOL,314,0.8736501079913607,9,73,0.4520547945205479,0.547945205479452,0.0684931506849315,0.3424657534246575,0.547945205479452,0.0410958904109589,0.0,0.0,0.8493150684931506,0.0,0.8904109589041096,0.2465753424657534,28530.66,8409.5,1872.83,5151.99,15.15,1731.42,867.53,891.68,446.78,1424.01,11,44,47,9
257,261,BRONX INTERNATIONAL HIGH SCHOOL,314,0.8736501079913607,10,38,0.42105263157894735,0.5789473684210527,0.0,0.07894736842105263,0.9210526315789473,0.0,0.0,0.0,0.9473684210526315,0.0,0.7631578947368421,0.2631578947368421,28530.66,8409.5,1872.83,5151.99,15.15,1731.42,867.53,891.68,446.78,1424.01,11,44,47,9
258,262,BRONX INTERNATIONAL HIGH SCHOOL,314,0.8736501079913607,11,89,0.4606741573033708,0.5393258426966292,0.011235955056179775,0.10112359550561797,0.8426966292134831,0.02247191011235955,0.0,0.02247191011235955,0.8876404494382022,0.06741573033707865,0.8876404494382022,0.29213483146067415,28530.66,8409.5,1872.83,5151.99,15.15,1731.42,867.53,891.68,446.78,1424.01,11,44,47,9
259,263,BRONX INTERNATIONAL HIGH SCHOOL,314,0.8736501079913607,12,114,0.41228070175438597,0.5877192982456141,0.008771929824561403,0.14912280701754385,0.8157894736842105,0.02631578947368421,0.0,0.0,0.9473684210526315,0.06140350877192982,0.9122807017543859,0.38596491228070173,28530.66,8409.5,1872.83,5151.99,15.15,1731.42,867.53,891.68,446.78,1424.01,11,44,47,9
260,264,BRONX LAB SCHOOL,245,0.7398753894080997,9,57,0.5964912280701754,0.40350877192982454,0.017543859649122806,0.45614035087719296,0.47368421052631576,0.03508771929824561,0.0,0.017543859649122806,0.10526315789473684,0.2982456140350877,0.7894736842105263,0.0,28045.04,9202.43,1411.45,5318.11,0.0,1523.69,763.45,1141.48,571.94,392.72,11,19,77,3
261,265,BRONX LAB SCHOOL,245,0.7398753894080997,10,53,0.5660377358490566,0.4339622641509434,0.03773584905660377,0.4339622641509434,0.5094339622641509,0.018867924528301886,0.0,0.0,0.1320754716981132,0.3018867924528302,0.8867924528301887,0.1320754716981132,28045.04,9202.43,1411.45,5318.11,0.0,1523.69,763.45,1141.48,571.94,392.72,11,19,77,3
262,266,BRONX LAB SCHOOL,245,0.7398753894080997,11,68,0.5735294117647058,0.4264705882352941,0.0,0.5147058823529411,0.4264705882352941,0.058823529411764705,0.0,0.0,0.19117647058823528,0.29411764705882354,0.8823529411764706,0.08823529411764706,28045.04,9202.43,1411.45,5318.11,0.0,1523.69,763.45,1141.48,571.94,392.72,11,19,77,3
263,267,BRONX LAB SCHOOL,245,0.7398753894080997,12,67,0.4626865671641791,0.5373134328358209,0.014925373134328358,0.43283582089552236,0.5223880597014925,0.014925373134328358,0.0,0.014925373134328358,0.14925373134328357,0.3283582089552239,0.8955223880597015,0.0,28045.04,9202.43,1411.45,5318.11,0.0,1523.69,763.45,1141.48,571.94,392.72,11,19,77,3
264,268,BRONX LATIN SCHOOL,317,0.9859154929577465,9,90,0.4888888888888889,0.5111111111111111,0.022222222222222223,0.07777777777777778,0.8888888888888888,0.0,0.011111111111111112,0.0,0.15555555555555556,0.26666666666666666,0.9444444444444444,0.08888888888888889,24445.57,7127.12,1186.39,4165.5,0.0,1112.66,557.5,775.12,388.38,1413.15,12,51,43,6
265,269,BRONX LATIN SCHOOL,317,0.9859154929577465,10,86,0.4186046511627907,0.5813953488372093,0.011627906976744186,0.16279069767441862,0.7790697674418605,0.023255813953488372,0.023255813953488372,0.0,0.19767441860465115,0.22093023255813954,0.9186046511627907,0.0,24445.57,7127.12,1186.39,4165.5,0.0,1112.66,557.5,775.12,388.38,1413.15,12,51,43,6
266,270,BRONX LATIN SCHOOL,317,0.9859154929577465,11,68,0.5882352941176471,0.4117647058823529,0.058823529411764705,0.16176470588235295,0.7647058823529411,0.0,0.0,0.014705882352941176,0.10294117647058823,0.25,0.8823529411764706,0.0,24445.57,7127.12,1186.39,4165.5,0.0,1112.66,557.5,775.12,388.38,1413.15,12,51,43,6
267,271,BRONX LATIN SCHOOL,317,0.9859154929577465,12,73,0.684931506849315,0.3150684931506849,0.0273972602739726,0.273972602739726,0.6712328767123288,0.0273972602739726,0.0,0.0,0.0821917808219178,0.2191780821917808,0.9315068493150684,0.0,24445.57,7127.12,1186.39,4165.5,0.0,1112.66,557.5,775.12,388.38,1413.15,12,51,43,6
268,272,BRONX LEADERSHIP ACAD HIGH SCHOOL,346,0.9234608985024958,9,77,0.4935064935064935,0.5064935064935064,0.0,0.2857142857142857,0.6363636363636364,0.03896103896103896,0.025974025974025976,0.012987012987012988,0.15584415584415584,0.4155844155844156,0.922077922077922,0.22077922077922077,27709.85,6890.75,2047.48,4478.53,0.0,1178.36,590.42,1854.26,929.08,2021.2,10,46,54,0
269,273,BRONX LEADERSHIP ACAD HIGH SCHOOL,346,0.9234608985024958,10,74,0.47297297297297297,0.527027027027027,0.013513513513513514,0.2702702702702703,0.6756756756756757,0.013513513513513514,0.0,0.02702702702702703,0.22972972972972974,0.3108108108108108,0.9054054054054054,0.17567567567567569,27709.85,6890.75,2047.48,4478.53,0.0,1178.36,590.42,1854.26,929.08,2021.2,10,46,54,0
270,274,BRONX LEADERSHIP ACAD HIGH SCHOOL,346,0.9234608985024958,11,108,0.5185185185185185,0.48148148148148145,0.009259259259259259,0.35185185185185186,0.6203703703703703,0.018518518518518517,0.0,0.0,0.1111111111111111,0.35185185185185186,0.9444444444444444,0.1388888888888889,27709.85,6890.75,2047.48,4478.53,0.0,1178.36,590.42,1854.26,929.08,2021.2,10,46,54,0
271,275,BRONX LEADERSHIP ACAD HIGH SCHOOL,346,0.9234608985024958,12,87,0.5402298850574713,0.45977011494252873,0.011494252873563218,0.367816091954023,0.6091954022988506,0.0,0.0,0.011494252873563218,0.12643678160919541,0.26436781609195403,0.9655172413793104,0.09195402298850575,27709.85,6890.75,2047.48,4478.53,0.0,1178.36,590.42,1854.26,929.08,2021.2,10,46,54,0
272,276,BRONX LEADERSHIP ACAD II HIGH SCHOOL,454,0.8356605800214822,9,147,0.54421768707483,0.4557823129251701,0.013605442176870748,0.30612244897959184,0.673469387755102,0.0,0.0,0.006802721088435374,0.1360544217687075,0.24489795918367346,0.9727891156462585,0.17006802721088435,25931.23,7064.9,2296.98,4690.8,0.0,1162.38,582.41,746.37,373.97,1293.67,11,40,56,4
273,277,BRONX LEADERSHIP ACAD II HIGH SCHOOL,454,0.8356605800214822,10,147,0.5578231292517006,0.4421768707482993,0.006802721088435374,0.2585034013605442,0.7278911564625851,0.0,0.0,0.006802721088435374,0.14965986394557823,0.30612244897959184,0.9183673469387755,0.19727891156462585,25931.23,7064.9,2296.98,4690.8,0.0,1162.38,582.41,746.37,373.97,1293.67,11,40,56,4
274,278,BRONX LEADERSHIP ACAD II HIGH SCHOOL,454,0.8356605800214822,11,87,0.42528735632183906,0.5747126436781609,0.0,0.3103448275862069,0.6896551724137931,0.0,0.0,0.0,0.09195402298850575,0.27586206896551724,0.9195402298850575,0.09195402298850575,25931.23,7064.9,2296.98,4690.8,0.0,1162.38,582.41,746.37,373.97,1293.67,11,40,56,4
275,279,BRONX LEADERSHIP ACAD II HIGH SCHOOL,454,0.8356605800214822,12,73,0.5616438356164384,0.4383561643835616,0.0136986301369863,0.3013698630136986,0.6301369863013698,0.0547945205479452,0.0,0.0,0.0958904109589041,0.3013698630136986,0.863013698630137,0.0958904109589041,25931.23,7064.9,2296.98,4690.8,0.0,1162.38,582.41,746.37,373.97,1293.67,11,40,56,4
276,280,BRONX RIVER HIGH SCHOOL,441,0.9357142857142857,9,116,0.5948275862068966,0.4051724137931034,0.09482758620689655,0.12931034482758622,0.6810344827586207,0.06896551724137931,0.017241379310344827,0.008620689655172414,0.1896551724137931,0.2413793103448276,0.8879310344827587,0.12931034482758622,24412.05,6797.69,1498.97,4157.07,76.62,984.36,493.22,949.99,476.0,1258.38,13,32,68,0
277,281,BRONX RIVER HIGH SCHOOL,441,0.9357142857142857,10,127,0.6456692913385826,0.3543307086614173,0.03937007874015748,0.25984251968503935,0.6614173228346457,0.031496062992125984,0.007874015748031496,0.0,0.11023622047244094,0.25196850393700787,0.8188976377952756,0.0,24412.05,6797.69,1498.97,4157.07,76.62,984.36,493.22,949.99,476.0,1258.38,13,32,68,0
278,282,BRONX RIVER HIGH SCHOOL,441,0.9357142857142857,11,103,0.6116504854368932,0.3883495145631068,0.06796116504854369,0.22330097087378642,0.6116504854368932,0.07766990291262135,0.0,0.019417475728155338,0.11650485436893204,0.30097087378640774,0.7766990291262136,0.0,24412.05,6797.69,1498.97,4157.07,76.62,984.36,493.22,949.99,476.0,1258.38,13,32,68,0
279,283,BRONX RIVER HIGH SCHOOL,441,0.9357142857142857,12,95,0.5894736842105263,0.4105263157894737,0.08421052631578947,0.3263157894736842,0.5157894736842106,0.042105263157894736,0.0,0.031578947368421054,0.11578947368421053,0.17894736842105263,0.7157894736842105,0.0,24412.05,6797.69,1498.97,4157.07,76.62,984.36,493.22,949.99,476.0,1258.38,13,32,68,0
280,284,"BRONX SCHOOL FOR LAW, GOV, JUSTICE",460,0.8768699654775605,9,128,0.484375,0.515625,0.0234375,0.21875,0.7578125,0.0,0.0,0.0,0.21875,0.265625,0.90625,0.078125,23280.66,6429.9,1563.72,4005.23,2.39,719.02,360.27,627.65,314.48,1538.24,13,42,52,7
281,285,"BRONX SCHOOL FOR LAW, GOV, JUSTICE",460,0.8768699654775605,10,124,0.5161290322580645,0.4838709677419355,0.008064516129032258,0.21774193548387097,0.75,0.0,0.008064516129032258,0.016129032258064516,0.12096774193548387,0.28225806451612906,0.9032258064516129,0.08064516129032258,23280.66,6429.9,1563.72,4005.23,2.39,719.02,360.27,627.65,314.48,1538.24,13,42,52,7
282,286,"BRONX SCHOOL FOR LAW, GOV, JUSTICE",460,0.8768699654775605,11,109,0.4036697247706422,0.5963302752293578,0.009174311926605505,0.1743119266055046,0.7889908256880734,0.027522935779816515,0.0,0.0,0.10091743119266056,0.22018348623853212,0.9174311926605505,0.10091743119266056,23280.66,6429.9,1563.72,4005.23,2.39,719.02,360.27,627.65,314.48,1538.24,13,42,52,7
283,287,"BRONX SCHOOL FOR LAW, GOV, JUSTICE",460,0.8768699654775605,12,99,0.40404040404040403,0.5959595959595959,0.010101010101010102,0.2828282828282828,0.696969696969697,0.0,0.010101010101010102,0.0,0.06060606060606061,0.21212121212121213,0.8484848484848485,0.13131313131313133,23280.66,6429.9,1563.72,4005.23,2.39,719.02,360.27,627.65,314.48,1538.24,13,42,52,7
284,288,BRONX SCHOOL OF LAW & FINANCE,325,0.8322237017310253,9,97,0.5360824742268041,0.4639175257731959,0.020618556701030927,0.24742268041237114,0.6597938144329897,0.05154639175257732,0.010309278350515464,0.010309278350515464,0.10309278350515463,0.29896907216494845,0.8865979381443299,0.10309278350515463,26529.33,6750.84,1681.91,4225.25,0.0,1396.42,699.68,2412.34,1208.71,434.4,9,21,71,8
285,289,BRONX SCHOOL OF LAW & FINANCE,325,0.8322237017310253,10,72,0.3888888888888889,0.6111111111111112,0.013888888888888888,0.18055555555555555,0.7777777777777778,0.013888888888888888,0.013888888888888888,0.0,0.1388888888888889,0.2222222222222222,0.9027777777777778,0.16666666666666666,26529.33,6750.84,1681.91,4225.25,0.0,1396.42,699.68,2412.34,1208.71,434.4,9,21,71,8
286,290,BRONX SCHOOL OF LAW & FINANCE,325,0.8322237017310253,11,85,0.47058823529411764,0.5294117647058824,0.023529411764705882,0.21176470588235294,0.7176470588235294,0.011764705882352941,0.023529411764705882,0.011764705882352941,0.17647058823529413,0.1411764705882353,0.8941176470588236,0.12941176470588237,26529.33,6750.84,1681.91,4225.25,0.0,1396.42,699.68,2412.34,1208.71,434.4,9,21,71,8
287,291,BRONX SCHOOL OF LAW & FINANCE,325,0.8322237017310253,12,71,0.352112676056338,0.647887323943662,0.0,0.16901408450704225,0.7887323943661971,0.028169014084507043,0.014084507042253521,0.0,0.16901408450704225,0.16901408450704225,0.9154929577464789,0.19718309859154928,26529.33,6750.84,1681.91,4225.25,0.0,1396.42,699.68,2412.34,1208.71,434.4,9,21,71,8
288,292,BRONX STUDIO SCHOOL-WRITERS-ARTISTS,338,0.8990990990990991,9,112,0.36607142857142855,0.6339285714285714,0.0,0.21428571428571427,0.7857142857142857,0.0,0.0,0.0,0.11607142857142858,0.29464285714285715,0.9017857142857143,0.10714285714285714,25649.63,6711.33,1553.99,4141.36,187.95,910.13,456.02,1231.21,616.9,2120.96,12,42,53,5
289,293,BRONX STUDIO SCHOOL-WRITERS-ARTISTS,338,0.8990990990990991,10,100,0.41,0.59,0.01,0.17,0.82,0.0,0.0,0.0,0.18,0.31,0.89,0.06,25649.63,6711.33,1553.99,4141.36,187.95,910.13,456.02,1231.21,616.9,2120.96,12,42,53,5
290,294,BRONX STUDIO SCHOOL-WRITERS-ARTISTS,338,0.8990990990990991,11,59,0.5254237288135594,0.4745762711864407,0.0,0.15254237288135594,0.7966101694915254,0.05084745762711865,0.0,0.0,0.0847457627118644,0.15254237288135594,0.8813559322033898,0.0,25649.63,6711.33,1553.99,4141.36,187.95,910.13,456.02,1231.21,616.9,2120.96,12,42,53,5
291,295,BRONX STUDIO SCHOOL-WRITERS-ARTISTS,338,0.8990990990990991,12,67,0.40298507462686567,0.5970149253731343,0.014925373134328358,0.26865671641791045,0.6865671641791045,0.029850746268656716,0.0,0.0,0.07462686567164178,0.19402985074626866,0.8656716417910447,0.0,25649.63,6711.33,1553.99,4141.36,187.95,910.13,456.02,1231.21,616.9,2120.96,12,42,53,5
292,296,BRONX THEATRE HIGH SCHOOL,280,0.9438202247191011,9,72,0.3472222222222222,0.6527777777777778,0.0,0.4166666666666667,0.5555555555555556,0.013888888888888888,0.013888888888888888,0.0,0.0,0.4027777777777778,0.9722222222222222,0.1388888888888889,25797.33,6912.06,2327.32,4629.42,0.0,1566.73,785.01,639.59,320.47,896.98,16,22,65,13
293,297,BRONX THEATRE HIGH SCHOOL,280,0.9438202247191011,10,72,0.3055555555555556,0.6944444444444444,0.013888888888888888,0.3194444444444444,0.6111111111111112,0.013888888888888888,0.027777777777777776,0.013888888888888888,0.09722222222222222,0.2777777777777778,0.8888888888888888,0.08333333333333333,25797.33,6912.06,2327.32,4629.42,0.0,1566.73,785.01,639.59,320.47,896.98,16,22,65,13
294,298,BRONX THEATRE HIGH SCHOOL,280,0.9438202247191011,11,65,0.3384615384615385,0.6615384615384615,0.015384615384615385,0.24615384615384617,0.6461538461538462,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.15384615384615385,0.35384615384615387,0.9076923076923077,0.12307692307692308,25797.33,6912.06,2327.32,4629.42,0.0,1566.73,785.01,639.59,320.47,896.98,16,22,65,13
295,299,BRONX THEATRE HIGH SCHOOL,280,0.9438202247191011,12,71,0.43661971830985913,0.5633802816901409,0.014084507042253521,0.38028169014084506,0.5774647887323944,0.014084507042253521,0.0,0.014084507042253521,0.0,0.16901408450704225,0.8169014084507042,0.11267605633802817,25797.33,6912.06,2327.32,4629.42,0.0,1566.73,785.01,639.59,320.47,896.98,16,22,65,13
296,300,BRONXDALE HIGH SCHOOL,397,0.8402282453637661,9,106,0.4716981132075472,0.5283018867924528,0.018867924528301886,0.330188679245283,0.5754716981132075,0.0660377358490566,0.009433962264150943,0.0,0.09433962264150944,0.2358490566037736,0.9433962264150944,0.05660377358490566,27943.39,8019.13,2175.51,5108.05,94.59,1010.14,506.13,768.91,385.27,2155.89,9,31,64,5
297,301,BRONXDALE HIGH SCHOOL,397,0.8402282453637661,10,109,0.5504587155963303,0.44954128440366975,0.027522935779816515,0.3302752293577982,0.5137614678899083,0.11926605504587157,0.009174311926605505,0.0,0.07339449541284404,0.22935779816513763,0.926605504587156,0.05504587155963303,27943.39,8019.13,2175.51,5108.05,94.59,1010.14,506.13,768.91,385.27,2155.89,9,31,64,5
298,302,BRONXDALE HIGH SCHOOL,397,0.8402282453637661,11,93,0.4731182795698925,0.5268817204301075,0.06451612903225806,0.24731182795698925,0.5806451612903226,0.0967741935483871,0.010752688172043012,0.0,0.0,0.27956989247311825,0.9139784946236559,0.0,27943.39,8019.13,2175.51,5108.05,94.59,1010.14,506.13,768.91,385.27,2155.89,9,31,64,5
299,303,BRONXDALE HIGH SCHOOL,397,0.8402282453637661,12,89,0.5955056179775281,0.4044943820224719,0.056179775280898875,0.38202247191011235,0.449438202247191,0.10112359550561797,0.011235955056179775,0.0,0.0898876404494382,0.2247191011235955,0.8876404494382022,0.0,27943.39,8019.13,2175.51,5108.05,94.59,1010.14,506.13,768.91,385.27,2155.89,9,31,64,5
300,304,BRONXWOOD PREP ACADEMY,335,0.8409475465313029,9,117,0.5470085470085471,0.452991452991453,0.017094017094017096,0.5897435897435898,0.36752136752136755,0.02564102564102564,0.0,0.0,0.08547008547008547,0.29914529914529914,0.8974358974358975,0.1282051282051282,21969.61,6024.99,1136.85,3588.46,38.41,1333.51,668.16,632.72,317.02,509.73,15,28,72,0
301,305,BRONXWOOD PREP ACADEMY,335,0.8409475465313029,10,89,0.4943820224719101,0.5056179775280899,0.011235955056179775,0.47191011235955055,0.449438202247191,0.0449438202247191,0.0,0.02247191011235955,0.11235955056179775,0.34831460674157305,0.8764044943820225,0.0898876404494382,21969.61,6024.99,1136.85,3588.46,38.41,1333.51,668.16,632.72,317.02,509.73,15,28,72,0
302,306,BRONXWOOD PREP ACADEMY,335,0.8409475465313029,11,73,0.3835616438356164,0.6164383561643836,0.0410958904109589,0.6712328767123288,0.2191780821917808,0.0136986301369863,0.0136986301369863,0.0410958904109589,0.0684931506849315,0.1917808219178082,0.7671232876712328,0.1232876712328767,21969.61,6024.99,1136.85,3588.46,38.41,1333.51,668.16,632.72,317.02,509.73,15,28,72,0
303,307,BRONXWOOD PREP ACADEMY,335,0.8409475465313029,12,56,0.48214285714285715,0.5178571428571429,0.03571428571428571,0.5357142857142857,0.35714285714285715,0.017857142857142856,0.0,0.05357142857142857,0.0,0.17857142857142858,0.7857142857142857,0.08928571428571429,21969.61,6024.99,1136.85,3588.46,38.41,1333.51,668.16,632.72,317.02,509.73,15,28,72,0
304,308,BROOKLYN ACADEMY OF SCI & ENVIRON,309,0.7620578778135049,9,83,0.6506024096385542,0.3493975903614458,0.04819277108433735,0.6746987951807228,0.21686746987951808,0.03614457831325301,0.012048192771084338,0.012048192771084338,0.07228915662650602,0.27710843373493976,0.8554216867469879,0.0963855421686747,23803.91,6636.43,1278.92,3966.01,0.0,962.59,482.31,1417.51,710.25,630.13,10,10,71,20
305,309,BROOKLYN ACADEMY OF SCI & ENVIRON,309,0.7620578778135049,10,63,0.49206349206349204,0.5079365079365079,0.09523809523809523,0.6666666666666666,0.1746031746031746,0.015873015873015872,0.047619047619047616,0.0,0.0,0.1746031746031746,0.7619047619047619,0.12698412698412698,23803.91,6636.43,1278.92,3966.01,0.0,962.59,482.31,1417.51,710.25,630.13,10,10,71,20
306,310,BROOKLYN ACADEMY OF SCI & ENVIRON,309,0.7620578778135049,11,84,0.6190476190476191,0.38095238095238093,0.11904761904761904,0.6309523809523809,0.15476190476190477,0.05952380952380952,0.023809523809523808,0.011904761904761904,0.05952380952380952,0.17857142857142858,0.6666666666666666,0.09523809523809523,23803.91,6636.43,1278.92,3966.01,0.0,962.59,482.31,1417.51,710.25,630.13,10,10,71,20
307,311,BROOKLYN ACADEMY OF SCI & ENVIRON,309,0.7620578778135049,12,79,0.5822784810126582,0.4177215189873418,0.0,0.7848101265822784,0.1518987341772152,0.06329113924050633,0.0,0.0,0.0,0.189873417721519,0.7088607594936709,0.06329113924050633,23803.91,6636.43,1278.92,3966.01,0.0,962.59,482.31,1417.51,710.25,630.13,10,10,71,20
308,312,BROOKLYN BRIDGE ACADEMY,101,0.2356164383561644,9,14,0.5714285714285714,0.42857142857142855,0.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.0,36853.98,11727.94,3399.36,7579.57,43.65,2577.27,1291.35,1307.4,655.07,552.61,7,18,71,12
